,wl,Purple,Off-white,Dark green,Torquoise,Orange,Red,Yellow
197,577,0.0647125380859,0.612603118896,0.024146230957,0.214986641846,0.40382071167,0.0915914614258,0.437998994141
198,578,0.065495640625,0.613016054688,0.0238890234375,0.212765039062,0.412580195312,0.0976259921875,0.440863671875
199,579,0.0663570029297,0.613415372314,0.0236380766602,0.210576644287,0.421067828369,0.104035342285,0.443720839844
200,580,0.067295,0.61386,0.023394,0.20844,0.42923,0.1108,0.44654
201,581,0.0683160323486,0.614348016357,0.0231568724365,0.206352324219,0.437046540527,0.117911139771,0.44931059082
202,582,0.0694285351563,0.614874726562,0.0229267226563,0.204307578125,0.444503515625,0.125362339844,0.452024453125
203,583,0.0707096986084,0.615435074463,0.0226988741455,0.202225888672,0.451773508301,0.13343805896,0.454780200195
204,584,0.072233,0.61602,0.022469,0.20003,0.45902,0.1424,0.45767
205,585,0.074007168457,0.616632028809,0.0222369592285,0.197714088135,0.466244595947,0.152242765625,0.460689829102
206,586,0.0760334609375,0.617271796875,0.0220031484375,0.195279492188,0.473431914063,0.16292509375,0.463824453125
207,587,0.0782335610352,0.617884914551,0.0217760280762,0.192796942139,0.480274627686,0.173960886719,0.466894165039
208,588,0.080527,0.61842,0.021564,0.19034,0.48647,0.18486,0.46972
209,589,0.0829133759766,0.618871888428,0.021367447876,0.187912913818,0.492008444824,0.195573840332,0.472288950195
210,590,0.0853962890625,0.619240742188,0.0211861289063,0.185517460938,0.49690515625,0.206082421875,0.474600703125
211,591,0.0880128710938,0.619604298096,0.0210145838623,0.183120987549,0.501391105957,0.216597790527,0.47675262207
212,592,0.090803,0.62004,0.020847,0.18069,0.50571,0.22735,0.47885
213,593,0.0937658911133,0.620549489746,0.0206831970215,0.178234425049,0.509875170898,0.238307973633,0.48089076416
214,594,0.0969000546875,0.62112890625,0.020523109375,0.175766835938,0.513893671875,0.24943671875,0.4828715625
215,595,0.100200225098,0.62171435791,0.0203676838379,0.173307601318,0.517729584961,0.260660913086,0.484782243652
216,596,0.10366,0.62224,0.020218,0.17088,0.52134,0.2719,0.48661
217,597,0.107283570557,0.622706107178,0.0200734838867,0.16849567749,0.524747913818,0.283150339355,0.488362069092
218,598,0.111075140625,0.623116289062,0.0199335546875,0.166167773437,0.527975039062,0.294409921875,0.490044882812
219,599,0.115026314209,0.623489991455,0.0197973510742,0.163925997314,0.531052403564,0.305663479004,0.491662838135
220,600,0.11913,0.62385,0.019664,0.1618,0.53401,0.3169,0.49322
221,601,0.123372711304,0.6241950354,0.0195335817871,0.159804205322,0.536855148926,0.328086253662,0.494718322754
222,602,0.127739800781,0.624524570312,0.01940628125,0.157951679687,0.539592421875,0.339188242187,0.496159296875
223,603,0.132329810669,0.624862254639,0.0192800080566,0.156258817139,0.542221716309,0.350350323486,0.49754322998
224,604,0.13723,0.62523,0.019153,0.15474,0.54474,0.3617,0.49887
225,605,0.142427758789,0.625629813232,0.0190252049561,0.153399143066,0.547153977051,0.37321680542,0.500139639893
226,606,0.1478953125,0.626060820312,0.0188969101562,0.152236953125,0.549469140625,0.384858476562,0.501351757812
227,607,0.153387436523,0.626499273682,0.0187749556885,0.151282819824,0.551646540527,0.39621175415,0.502508157959
228,608,0.15866,0.62692,0.018666,0.15056,0.55365,0.40687,0.50361
229,609,0.163683436279,0.627322227783,0.0185704030762,0.150061920166,0.555483140869,0.416794810791,0.504658439941
230,610,0.168444648438,0.627705976563,0.0184879296875,0.149774882812,0.557154570312,0.425980039062,0.505654375
231,611,0.173061051025,0.628063753662,0.0184128068848,0.149621033936,0.55872586792,0.434670506592,0.506577731934
232,612,0.17766,0.62839,0.018339,0.14952,0.56026,0.44313,0.50741
233,613,0.182227844238,0.62868421875,0.0182663618164,0.14945479248,0.561765410156,0.451355444336,0.508153198242
234,614,0.1867490625,0.628947890625,0.01819496875,0.14941125,0.563247578125,0.459340078125,0.508812109375
235,615,0.191183835449,0.629197392578,0.0181257749023,0.149376066895,0.564699208984,0.467048706055,0.509414643555
236,616,0.19549,0.62945,0.01806,0.14934,0.56611,0.47444,0.50999
237,617,0.199665106201,0.629708260498,0.0179973297119,0.149288834229,0.567486430664,0.481532486572,0.510542869873
238,618,0.203707382812,0.629974257812,0.0179375507813,0.149211523437,0.568833671875,0.488343710938,0.511077070313
239,619,0.20763862915,0.630255943604,0.0178817547607,0.149110418701,0.57014918457,0.494900789795,0.511600670166
240,620,0.21148,0.63056,0.017831,0.14899,0.57143,0.50123,0.51212
241,621,0.21522425293,0.630888155518,0.0177855042725,0.148847404785,0.572677557373,0.507332918701,0.512640091553
242,622,0.2188615625,0.631240664063,0.0177454101563,0.148681171875,0.573893320312,0.513208085938,0.513164492187
243,623,0.222360942383,0.631610599365,0.0177093516846,0.148488991699,0.575074810791,0.518867935791,0.513681719971
244,624,0.22569,0.63199,0.017676,0.14827,0.57622,0.52432,0.51418
245,625,0.228845725098,0.632377053223,0.0176452636719,0.148025836182,0.577329031982,0.529568607178,0.514659445801
246,626,0.231826796875,0.63276953125,0.017617140625,0.147759414063,0.578402460938,0.534614882813,0.515120625
247,627,0.234595593262,0.633162263184,0.0175944804687,0.147490809326,0.57945229126,0.539359893799,0.515579147949
248,628,0.23712,0.63355,0.01758,0.14724,0.58049,0.54371,0.51605
249,629,0.239401181641,0.633929914551,0.0175737816162,0.147009354248,0.581518349609,0.547665865479,0.51653428833
250,630,0.2414471875,0.634299375,0.0175756367188,0.146799726562,0.582539296875,0.551239101563,0.517031835937
251,631,0.243326435547,0.634651491699,0.0175811651611,0.146610689697,0.5835303125,0.554546756592,0.517515784912
252,632,0.24511,0.63498,0.017586,0.14644,0.58447,0.55771,0.51796
253,633,0.246813225098,0.635285799561,0.0175899932861,0.146284943848,0.585359390869,0.560747247314,0.518365096436
254,634,0.248449765625,0.635571132812,0.0175933242188,0.146141015625,0.586201835938,0.563673242188,0.518734179687
255,635,0.250009089355,0.635827779541,0.0175992034912,0.14600713623,0.587035916748,0.566447845459,0.519093394775
256,636,0.25148,0.63605,0.017611,0.14588,0.5879,0.56903,0.51947
257,637,0.252873879395,0.636237426758,0.0176287133789,0.145751481934,0.588796398926,0.57143321167,0.519866004639
258,638,0.254202421875,0.6363915625,0.01765221875,0.145611328125,0.589724609375,0.573673085937,0.520282382813
259,639,0.25553329834,0.636568081055,0.0176811577148,0.145428137207,0.590663474121,0.575857642822,0.520720465088
260,640,0.25693,0.63682,0.017715,0.14517,0.59159,0.57809,0.52118
261,641,0.258402294922,0.637150623779,0.0177537873535,0.144824212646,0.59250418335,0.580380405273,0.521662493896
262,642,0.259953125,0.637557773437,0.0177974609375,0.144379023438,0.593406210938,0.582728828125,0.522168242188
263,643,0.261494970703,0.6379737854,0.0178451608887,0.143831680908,0.594294952393,0.585018432617,0.522690020752
264,644,0.26294,0.63833,0.017896,0.14318,0.59517,0.58713,0.52322
265,645,0.26429069458,0.638623861084,0.0179497475586,0.142412159424,0.596030311279,0.58906381958,0.523757192383
266,646,0.265555820313,0.638856757812,0.018006203125,0.141516210937,0.596875507812,0.590826992187,0.524300703125
267,647,0.266794564209,0.639063155518,0.018065043457,0.140472054443,0.597702720947,0.592472835693,0.524843676758
268,648,0.26807,0.63928,0.018126,0.13926,0.59851,0.59406,0.52538
269,649,0.269390003662,0.639507530518,0.0181892188721,0.137871884766,0.599297530518,0.595592770996,0.525909572754
270,650,0.270761757813,0.639745507812,0.0182549570312,0.1363009375,0.600066289063,0.597076015625,0.5264334375
271,651,0.272180294189,0.639980736084,0.0183219007568,0.134536513672,0.600832005615,0.598511262207,0.526955310059
272,652,0.27364,0.6402,0.018389,0.13257,0.60161,0.5999,0.52748
273,653,0.275150532227,0.640404798584,0.018456359375,0.13040612085,0.602401759033,0.601248494873,0.528007900391
274,654,0.27672171875,0.640597382812,0.0185243359375,0.128053210937,0.603207460938,0.602562617188,0.528539765625
275,655,0.278392573242,0.640806593018,0.0185986904297,0.125481843018,0.604014564209,0.603894019775,0.529094570313
276,656,0.2802,0.64106,0.018685,0.12267,0.60481,0.60529,0.52969
277,657,0.28214727417,0.641358601074,0.018783685791,0.119641550903,0.605591690674,0.606754171143,0.530324991455
278,658,0.284233242188,0.641700546875,0.01889465625,0.116430410156,0.606357695313,0.608283710938,0.530995898437
279,659,0.286438521729,0.642052404785,0.0190128493652,0.113109531616,0.607122630615,0.60980168335,0.531689417725
280,660,0.28874,0.64238,0.019133,0.10976,0.6079,0.61123,0.53239
281,661,0.291135888672,0.642681951904,0.0192551287842,0.106415187866,0.608687302246,0.612564403076,0.533096413574
282,662,0.293623203125,0.642958710937,0.0193794882813,0.103110347656,0.60948015625,0.613805117187,0.533807109375
283,663,0.296165917969,0.643220699463,0.0195070338135,0.0999909571533,0.610245373535,0.614982408447,0.534483459473
284,664,0.29873,0.64348,0.019639,0.097194,0.61095,0.61613,0.53509
285,665,0.301310299072,0.643734294434,0.019775472168,0.094750932251,0.611594849854,0.617248997803,0.535624061279
286,666,0.303905429688,0.64398140625,0.0199166875,0.0926781132813,0.612183867187,0.618341289062,0.536087773438
287,667,0.306542332764,0.644233146973,0.020063793457,0.0909009959717,0.61271227417,0.61939506958,0.536534801025
288,668,0.30925,0.6445,0.020218,0.089335,0.61318,0.6204,0.53702
289,669,0.312032384033,0.644783244629,0.0203801276855,0.0879878521729,0.613587141113,0.621360930176,0.537547053223
290,670,0.314893632813,0.64508265625,0.0205510390625,0.0868660429688,0.613936953125,0.622284609375,0.538116875
291,671,0.317817679443,0.645368024902,0.0207306506348,0.0859411219482,0.614309118652,0.623221364746,0.538711306152
292,672,0.32079,0.64561,0.020919,0.085188,0.61478,0.62422,0.53931
293,673,0.323808421631,0.645807678223,0.0211163668213,0.0846047156982,0.615355526123,0.625285529785,0.539915001221
294,674,0.326871757812,0.6459628125,0.0213230664063,0.0841940429687,0.616034023438,0.626418515625,0.540528085937
295,675,0.330068360596,0.646106345215,0.021545352417,0.0839771334229,0.616736148682,0.627585378418,0.541154681396
296,676,0.33348,0.64627,0.021789,0.083979,0.61738,0.62875,0.5418
297,677,0.337106828613,0.64645416748,0.0220547335205,0.0842096094971,0.617964454346,0.629912905273,0.542461298828
298,678,0.340938515625,0.6466575,0.0223426054688,0.0846811523437,0.618492304688,0.6310753125,0.543135
299,679,0.34482095459,0.64687255127,0.0226411234131,0.0854150423584,0.61898552124,0.632234633789,0.543816435547
300,680,0.3486,0.64709,0.022939,0.086434,0.61947,0.63339,0.5445
301,681,0.352263800049,0.647309836426,0.0232361533203,0.0877539952393,0.619943184814,0.634537734375,0.545184272461
302,682,0.355810664063,0.64753125,0.023533453125,0.0893913632812,0.620403476562,0.63567515625,0.54586765625
303,683,0.359328314209,0.647741960449,0.0238414345703,0.0913808861084,0.620872406006,0.636822753906,0.546526762695
304,684,0.36291,0.64793,0.024171,0.093756,0.62137,0.638,0.54714
305,685,0.36655699585,0.648094934082,0.0245242077637,0.0965430018311,0.621898149414,0.639208859863,0.547706333008
306,686,0.370269101563,0.64823765625,0.0249029140625,0.0997675664063,0.622456171875,0.640449609375,0.54822765625
307,687,0.373991251221,0.648353522949,0.0252980158691,0.10338091272,0.623023950195,0.641680153809,0.548732358398
308,688,0.37767,0.64844,0.025701,0.10734,0.62358,0.64286,0.54925
309,689,0.381301616211,0.648497767334,0.0261125441895,0.11163855957,0.624122822266,0.64398583374,0.549781162109
310,690,0.384885625,0.648529257813,0.0265341953125,0.116273875,0.624651328125,0.645057773438,0.550325
311,691,0.388563852539,0.648566280518,0.0269940583496,0.12153759668,0.62516140625,0.646143731689,0.550889541016
312,692,0.39247,0.64864,0.027519,0.1277,0.62565,0.64731,0.55148
313,693,0.396603924561,0.648751280518,0.0281107408447,0.134754699951,0.626115141602,0.648556774902,0.552096219482
314,694,0.400950273438,0.648898007812,0.0287683320312,0.142659523438,0.626555859375,0.6498784375,0.552735429688
315,695,0.405289156494,0.649071517334,0.0294573475342,0.150953693604,0.626975981445,0.65120123291,0.553367037354
316,696,0.4094,0.64926,0.030143,0.15917,0.62738,0.65245,0.55396
317,697,0.413267871094,0.649463728027,0.0308247418213,0.167260288086,0.627769525146,0.653619702148,0.554511828613
318,698,0.416892109375,0.64968171875,0.0315042304688,0.175201640625,0.628146601563,0.654709140625,0.55502203125
319,699,0.420390673828,0.649870705566,0.0321992166748,0.183160229492,0.628510206299,0.65575347168,0.555485456543
320,700,0.42389,0.64999,0.032929,0.19132,0.62886,0.65679,0.5559
321,701,0.427388128662,0.6500359375,0.0336964366455,0.199657578125,0.629195894775,0.657817205811,0.556266561279
322,702,0.430881132813,0.650009453125,0.0345046757813,0.208150546875,0.629518007812,0.658832851563,0.556588789063
323,703,0.434326309814,0.649962978516,0.0353450618896,0.216694599609,0.629854168701,0.65980682251,0.556891334229
324,704,0.43768,0.64995,0.03621,0.22519,0.63023,0.66071,0.5572
325,705,0.44094262085,0.649973297119,0.0371009609375,0.233617738037,0.630646943359,0.661544061279,0.557515996094
326,706,0.444115898438,0.650032929688,0.0380203984375,0.241965195312,0.631103203125,0.662313554687,0.5578390625
327,707,0.44728756958,0.650101444092,0.0390165888672,0.250494005127,0.631547753906,0.663058648682,0.558201308594
328,708,0.45054,0.65015,0.040135,0.25945,0.63193,0.66382,0.55863
329,709,0.453873626709,0.650179522705,0.0413783100586,0.268827683105,0.632248452148,0.66459927002,0.559129802246
330,710,0.457279414063,0.650191757812,0.0427441015625,0.278593046875,0.632505546875,0.66539546875,0.559700546875
331,711,0.460610362549,0.650208197021,0.0441667573242,0.288293947754,0.632734272461,0.666202194824,0.560247844238
332,712,0.46372,0.65025,0.04558,0.29748,0.63297,0.66701,0.56068
333,713,0.466600367432,0.650316793213,0.0469817563477,0.306120532227,0.633214228516,0.667821079102,0.560990584717
334,714,0.469253945313,0.650406523437,0.0483741328125,0.3142165625,0.633467890625,0.668636328125,0.561180898437
335,715,0.471769031982,0.650493006592,0.0497876665039,0.322034819336,0.633732929687,0.669420415039,0.561360699463
336,716,0.47424,0.65055,0.051256,0.32986,0.63401,0.67014,0.56164
337,717,0.476668685303,0.650576762695,0.0527838908691,0.337699046631,0.63430043457,0.670792521973,0.562021002197
338,718,0.479055351562,0.650574375,0.05437696875,0.345554804687,0.634604296875,0.6713790625,0.562498710938
339,719,0.481379718018,0.650556987305,0.0560202536621,0.353315460205,0.634929008789,0.67194595459,0.56298258667
340,720,0.48362,0.65054,0.057701,0.36087,0.63528,0.67254,0.56338
341,721,0.485779108887,0.650524705811,0.059420512207,0.368223419189,0.635654754639,0.673161917725,0.563689232178
342,722,0.487859765625,0.650512460937,0.0611817734375,0.375386367188,0.636048632813,0.673809414063,0.563913242188
343,723,0.489914064941,0.650501461182,0.0630829750977,0.382650267334,0.636433277588,0.674460274658,0.564105079346
344,724,0.49199,0.65049,0.065216,0.39029,0.63678,0.67509,0.56432
345,725,0.494088768311,0.650478294678,0.0675852495117,0.398313865967,0.637087347412,0.675697695312,0.564558599854
346,726,0.496205429688,0.650466445312,0.0701843671875,0.406699648438,0.637356054688,0.67628234375,0.564819648437
347,727,0.498241676025,0.650476885986,0.0728662260742,0.415010855713,0.637570675049,0.676838144531,0.565065809326
348,728,0.5001,0.65053,0.075483,0.42281,0.63772,0.67736,0.56526
349,729,0.501776066895,0.650625322266,0.0780295506592,0.430077126465,0.637803862305,0.677847935791,0.565404194336
350,730,0.50327296875,0.650759375,0.0805106757812,0.43682171875,0.637826015625,0.678303320313,0.565503125
351,731,0.504652272949,0.650891318359,0.0829986588135,0.443288400879,0.637847827148,0.678711307373,0.565602993164
352,732,0.50598,0.65098,0.085573,0.44974,0.63793,0.67906,0.56575
353,733,0.507260612793,0.651024907227,0.0882382340088,0.456180610352,0.638076682129,0.679351107178,0.565943684082
354,734,0.50849796875,0.65102859375,0.0909995820312,0.462610859375,0.6382871875,0.679589414062,0.566179921875
355,735,0.509678898926,0.650991948242,0.0938569168701,0.468986762695,0.638535075684,0.67982819458,0.566444665527
356,736,0.51079,0.65092,0.09681,0.47526,0.63879,0.68012,0.56672
357,737,0.511835408936,0.650811131592,0.0998618459473,0.48143680542,0.639054772949,0.68046854248,0.567006765137
358,738,0.512819570313,0.650666054688,0.103014234375,0.487521445313,0.639331875,0.680873203125,0.567304609375
359,739,0.513802506104,0.650546187744,0.106354191162,0.493663843994,0.639587180176,0.68131217041,0.56755920166
360,740,0.51484,0.65051,0.10996,0.5,0.63979,0.68176,0.56772
361,741,0.515935742188,0.650561821289,0.113833964966,0.506533758545,0.639935495605,0.682216124268,0.567782213135
362,742,0.51708671875,0.650699921875,0.117966792969,0.513250273437,0.64002296875,0.682678945313,0.567747070313
363,743,0.518196816406,0.65085340332,0.122178415405,0.519820338135,0.640124328613,0.683127025146,0.567693280029
364,744,0.51917,0.65095,0.12629,0.52592,0.64031,0.68354,0.5677
365,745,0.520001496582,0.650988850098,0.130295142822,0.531536276855,0.640583563232,0.68391472168,0.567769470215
366,746,0.520693046875,0.65097328125,0.134201367188,0.53668296875,0.640943007812,0.684250390625,0.56789875
367,747,0.521309821777,0.650930153809,0.138099246826,0.541594484863,0.641308531494,0.684550249023,0.568041936035
368,748,0.52192,0.65089,0.14209,0.54652,0.6416,0.68482,0.56815
369,749,0.522525389404,0.650850148926,0.146173504639,0.551460953369,0.64181277832,0.685054996338,0.56822559082
370,750,0.523125742187,0.650808125,0.150350117187,0.556411679688,0.641946875,0.685251210938,0.568272890625
371,751,0.523685797119,0.650792819824,0.15469104126,0.561402850342,0.642077612305,0.685455311279,0.568282817383
372,752,0.52417,0.65083,0.15926,0.56645,0.64228,0.68571,0.56825
373,753,0.524582081299,0.650922189941,0.164062366943,0.57156536499,0.642552435303,0.686022630615,0.568169819336
374,754,0.524928085937,0.65106796875,0.169092851563,0.576749023437,0.642887929687,0.686396054687,0.568040078125
375,755,0.525252601318,0.651212243652,0.174278536377,0.581863419189,0.643207149658,0.686705001221,0.56792612793
376,756,0.5256,0.6513,0.17954,0.58677,0.64343,0.68683,0.56789
377,757,0.525972818604,0.651326906738,0.184869622803,0.591457938232,0.643552401123,0.686763846436,0.567936662598
378,758,0.526370351563,0.6512921875,0.190260429688,0.595925195312,0.643575039063,0.686510664062,0.568065
379,759,0.526768240967,0.651236101074,0.195654415283,0.600215445557,0.643544556885,0.686275533447,0.568170446777
380,760,0.52714,0.6512,0.201,0.60438,0.64351,0.68626,0.56815
381,761,0.527486566162,0.651181756592,0.206294942627,0.608418813477,0.643473842773,0.686471619873,0.568002711182
382,762,0.527809257812,0.651177070313,0.211546679688,0.6123346875,0.64343765625,0.686901992187,0.567736054687
383,763,0.528101934814,0.651159127197,0.216785267334,0.616135288086,0.643362192383,0.687344644775,0.567443045654
384,764,0.52836,0.6511,0.22205,0.61983,0.64321,0.68759,0.56722
385,765,0.528582437744,0.651003728027,0.227335795898,0.623423748779,0.64298548584,0.687635192871,0.567068543701
386,766,0.528769726562,0.650876328125,0.232639375,0.626921523437,0.642697109375,0.6874896875,0.566985742188
387,767,0.528937059326,0.650699562988,0.238152250977,0.630400113525,0.642417824707,0.687267424316,0.566961549072
388,768,0.5291,0.65046,0.24405,0.63393,0.64222,0.68709,0.56698
389,769,0.529258792725,0.650158978271,0.250339338379,0.637518134766,0.64210640625,0.686955061035,0.567039554443
390,770,0.529412695313,0.649802148438,0.257003359375,0.641162421875,0.64207390625,0.6868571875,0.567134726562
391,771,0.529565684814,0.649479884033,0.263713425293,0.644735449219,0.642098378906,0.686794665527,0.567235489502
392,772,0.52972,0.64928,0.27014,0.64811,0.64215,0.68676,0.56731
393,773,0.529876304307,0.649205909774,0.276272759478,0.651288308415,0.642228168478,0.686758558899,0.567351561694
394,774,0.530033922324,0.649252543922,0.282124819453,0.654282698303,0.642330201854,0.686792106571,0.567354527886
395,775,0.530166889707,0.649364440737,0.287824320974,0.657148413068,0.642401422767,0.686817013185,0.567271421681
396,776,0.53025,0.64948,0.29352,0.65995,0.64239,0.68679,0.56706
397,777,0.530282465248,0.649580362858,0.29926202604,0.66271757024,0.642293206781,0.686708225623,0.566722678853
398,778,0.530265937126,0.649643680846,0.305114017644,0.6654879923,0.642114597413,0.686572170305,0.566269963741
399,779,0.53021854192,0.649694283476,0.311000279395,0.668244075852,0.641882333132,0.686401893153,0.565740524225
400,780,0.53016,0.64975,0.31687,0.67098,0.64163,0.68622,0.56518
